date,AdrActCnt,BlkCnt,CapMrktCurUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2019-07-31,7537,228323,5194448494.3214973892055,0.007297396468138722,0.2021254904707122460256019513,0.000151755,0.0042033558050884619925,1306.65721679,36192.186072649859753298065,0,0,122.21137705,41.03157382735049,0.002753582944133437,27.6983019016735,,-16.43515592314992,187536713,252127,62792,1534527.45178815,42503804.63603390523305246902,22.53239768,624.10915350920755951748,0.9354278199999999,25.90976216558429368693980983,1414854.31522696,39189061.97004186379575631756,,0.04645768652638984,0.045460224027600964
2019-08-01,23964,228639,5400246256.4694053883746,0.0015093498149769786,0.04346274688109852041042502911,0.00039144,0.011271779060307962448,263.8992497,7599.15705293133645249074,0,0,83.97452059,42.434471427443405,0.00276873317855487,28.7956750978642,,-9.511793342436789,187536713,241550,80956,2233257.32234428,64308152.26415206623436508678,25.76211887,741.837604813076403517454,0.869159875,25.028045368600260838975,2085598.09508012,60056205.1306516235775398797,,0.04667659819100501,0.04576115460602991
2019-08-02,11267,232427,5230733519.6344534358689,0.018329758415195328,0.5112496652810796534914568495,0.0002966,0.00827270317958264998,3299.96139676,92041.810989468829203853628,0,0,113.23205736,40.94954316836914,0.0026488692785047434,27.8917841523353,,-14.42485589978347,187536713,253220,66135,1656215.71633539,46194811.26973208744842653627,22.95769231,640.330998546247985351543,1.05644864,29.466237434908180508992,1518306.98118822,42348290.59628564505588185017,,0.04666499174792576,0.04495030850614584
2019-08-03,9264,232658,5205201132.6749869000657,0.015421661343164285,0.4280380508277800311443878195,0.00041619,0.011551619012369075691,2261.43241936,62767.499773340956306362704,0,0,165.57083284,40.64727933754397,0.0025674889408088546,27.7556380796489,,-15.985106941243988,187536713,197247,51162,1132667.57061919,31437911.15466139955871080239,19.58624268,543.628663166252524595052,1.0917,30.30083009155270413,1002071.34774343,27813129.65795264052762168173,,0.04653146172891394,0.0443080652610025
2019-08-04,7993,233996,5151442469.5779727538038,0.00874648485188381,0.2402570291690814876523584874,0.00039618,0.010882661026470061068,1129.04874359,31013.818867312540212973834,0,0,201.54354145,40.16523999028731,0.0025002465765244977,27.4689813379526,,-15.907650033770857,187536713,174085,48068,930502.22125597,25559948.15060368104580032702,18.81300757,516.774153851090992101182,1.108343,30.4450531830503985418,904303.64776666,24840300.02434484492568694032,,0.046528011694730025,0.04351111798330911
2019-08-05,8301,232264,5217832906.6913019852882,0.02509225455798371,0.6981416568590610439101184635,0.00016454,0.004577995490765516556,4136.18214909,115080.972575172259133706426,0,0,104.05092935,40.56495720383934,0.0023598759849711853,27.8229943525314,,-14.48773260815498,187536713,236449,55766,1802355.00228364,50146913.0497944342702148063,31.73984729,883.097591899879060929906,1.0208,28.40171263506405312,1770004.32370094,49246820.30228741365470555952,,0.0466510669789658,0.04353599479160078
2019-08-06,10773,233289,5162280013.6127727955539,0.006791736954534846,0.1869545827973988050975919931,0.00015938,0.004387216643653148214,1160.2799661,31938.76006130775875202783,0,0,186.68737505,40.04457420660356,0.002409662317358266,27.5267702575803,,-16.83453398604167,187536713,234388,61601,1004549.52001331,27652003.84976894803858439379,15.78417472,434.487351222946859630016,0.83524959,22.991723571668139967077,972320.9469567,26764855.32351000207239087301,,0.04646783034843235,0.04351339460134692
2019-08-07,16967,233171,5556347445.9428815092122,0.015196930585315504,0.4502554464836389662804989246,0.00013538,0.004011045651801241172,3136.2969434,92922.36827878633027086596,0,0,58.80106105,42.75545026410132,0.0024757562093216446,29.6280517934794,,-11.58168826601052,187536713,272086,85118,3189342.32904239,94493999.71200414972504819177,37.08052315,1098.62366041751191074811,0.356955115,10.575884635167395477131,3156219.96958607,93512648.73051005858474307196,,0.048603226745034776,0.044581223324671966
2019-08-08,8452,230314,5883694861.8667272196871,0.02177006578862292,0.68300452841477122009807497,0.00012595,0.003951500247592130365,4347.87399918,136408.298406186232755605106,0,0,22.85796939,44.30425047610349,0.0026279901447160657,31.3735629026767,,-3.7337744652861153,187536713,269909,78289,8204434.51397837,257402342.305192130298038903,104.52201085,3279.227882116731531442195,0.61908,19.422745321789091436,8182923.70780032,256727471.6744777920487971165,,0.04964253534552354,0.044676049405595435
2019-08-09,5940,231865,5580004925.3329573723167,0.0006805505345745934,0.02024923693135331997417048208,0.00013935,0.004146247814128786665,130.37510756,3879.207066648406524159804,0,0,127.51491089,41.865387616254665,0.0025091368235721253,29.7542003166759,,-4.586152270934731,187536713,262438,69657,1470704.184305152,43759626.90638892483699988424,20.6832218,615.41272463143787841462,0.5301681,15.77472784891146021879,1440731.181259672,42867804.1696813761058697643,,0.049932858264970514,0.04452788097286901
2019-08-10,4824,233199,5544008112.0610337679346,0.0005661359587332473,0.01673625551785464900425579549,0.00014478,0.004280023263840592476,108.07705293,3195.001387123436027843706,0,0,187.77182767,41.4933920391058,0.0026152653528068465,29.5622548959842,,1.0163960651940396,187536713,251711,70507,998747.87033998,29525239.11981186672319070832,13.91372589,411.321111313034620570938,0.479488,14.1747464755656720896,981015.071352,29001017.5961099513012646384,,0.04855894669071509,0.044532902044950064
2019-08-11,4761,233940,5659570443.7065145092923,0.0005444716772423587,0.01643132036742142423064834618,0.00013892,0.004192392590562835532,85.20709513,2571.419480898320381641723,0,0,207.95711623,42.26500244578224,0.0026173422081283313,30.1784666755171,,-5.57392615635335,187536713,207966,55299,901804.73936721,27215084.27481673080345353429,15.95742595,481.570647259106801208745,0.523653,15.8030446100345559663,882429.69768006,26630375.22492431991867085903,,0.04584067495862577,0.04311411444771079
2019-08-12,9627,232720,5655165703.392997787632,0.012472235448316615,0.3761000020937900898959937534,0.00015523,0.00468095744078491472,2132.8021506,64314.6047579278378332384,0,0,147.81371309,42.099365736481616,0.002648729370809544,30.154979326064,,-3.9797484871217077,187536713,233452,60394,1268736.90592939,38258735.16851516142777062096,20.30532875,612.30676866518296354,0.5251871,15.8370061428155065744,1226320.02424783,36979654.97833161683191444112,,0.045745912369310214,0.04311005732648318
2019-08-13,5837,233119,5505060872.6008817693954,0.0006920894270227488,0.02031599234142329130112369764,0.00012289,0.003607383961314936562,110.03806636,3230.120886330642544296088,0,0,170.47296073,40.8814792524778,0.0027012449649327945,29.3545769494258,,1.8117829376057528,187536713,217215,54651,1100096.5326101,32292868.31829968936817028058,19.47619086,571.715343281573448208188,0.5912596,17.35617542528671873768,1064393.30688023,31244815.23126950133188787193,,0.043212011034697524,0.04227581004528506
2019-08-14,5570,233450,5043686471.4883306668463,0.020844194622563816,0.560592007533452554184651753,0.0000898,0.00241511668779036398,3123.37749902,84001.348776749813117014402,0,0,210.54844245,50.443165453435874,0.0026828987211578673,26.8943951869751,,-5.092569710401267,187536713,219497,47692,890705.77213015,23954993.03098804632386200926,18.11802983,487.273454257423289267233,0.5518046,14.84045097839072026546,864085.07846773,23239045.57547951932836166352,,0.04602578678851259,0.043674849899131826
2019-08-15,5699,232734,5264920175.6247271697704,0.03530506568392803,0.9911571427673945216171282664,0.00009279,0.002604993631813406232,6113.4604789,171629.76199889467333250312,0,0,211.29696436,52.66301903664415,0.0027229722085435767,28.0740772908008,,11.837289157072545,187536713,239776,61275,887550.43672442,24917159.56008537190015071554,14.03459673,394.008353343240166761384,0.5589812,15.69288141290458014496,859969.91434952,24142861.84321176846181189562,,0.04079243084620366,0.04404039737010775
2019-08-16,6178,231679,5171579979.8891034398137,0.005567062418690644,0.1535193194480994462728580731,0.00008284,0.002284425692872271516,1146.75362056,31623.291093693432479531144,0,0,215.84047251,51.70719668369044,0.002658392424936417,27.5763603678449,,-0.10107142004841876,187536713,275235,77620,868867.22782728,23960195.78637546963420302887,10.91096614,300.884734237993648671686,0.4266251,11.76476749956786724699,846909.19160968,23354673.06666874206154357863,,0.03712472059792517,0.04362456802022362
2019-08-17,4655,232314,5141837780.9305133672773,0.015774086252382483,0.4324902114081356657564683356,0.00006253,0.001714432930482177113,3121.70744343,85590.245327806173558351003,0,0,254.79697916,51.67386406411774,0.0026861319193418522,27.4177663598621,,-5.985838116340598,187536713,245944,79801,736024.08325547,20180136.34993016693090827069,9.00968578,247.025459691811925130938,0.2749115,7.53745927663922970415,718981.93519088,19712878.71602506223393397765,,0.035649809095205924,0.043568472273705625
2019-08-18,4619,231999,5236888543.3706038046122,0.0005344337869949574,0.0149238521435749916423388817,0.00005224,0.001458781340087155856,104.59082985,2920.65755990449277001009,0,0,247.23840938,52.6660889958804,0.0027029103360607857,27.9246045192794,,-3.9944769482674793,187536713,248858,77211,758525.80296485,21181533.06546228601750552909,9.631287,268.9498804866769345878,0.2637364,7.36473466733847955016,743641.30074215,20765889.22742705332320320671,,0.03584280281295824,0.04348411329924694
2019-08-19,5878,231002,5408390510.8510837107457,0.001060548777184084,0.03058527501661565443644885035,0.00009095,0.002622916383107909455,240.95350053,6948.882727953131873694717,0,0,167.68159283,54.33610503076651,0.002649525359680525,28.8391026180089,,-7.5626919775087345,187536713,276591,93832,1118409.6586624,32253930.91513726006412529536,11.73267594,338.359845417504031735866,0.333293435,9.6118835738736791415715,1100900.44910401,31748981.02392262855929520569,,0.03385071096729421,0.04334146626067718
2019-08-20,5550,227084,5260943516.5768799566521,0.03020342608346286,0.8472928638362290122552628997,0.000055,0.0015429079926964935,6169.26120154,173065.498488880709715541818,0,0,258.08489011,52.84662039588461,0.0026043868430801315,28.0528725944817,,-7.608314136688133,187536713,253431,81847,726647.39467329,20384546.78388186467482838379,8.60346735,241.351973440333096122495,0.2400678,6.73459140743751385926,704167.99208263,19753934.96700601783222842287,,0.033863162549852936,0.04278440237995981
2019-08-21,4265,231606,5035392264.5831337231426,0.000550381604044724,0.01477783857486965985977866734,0.00008241,0.002212722351192622482,112.1319961,3010.76294204967812765922,0,0,206.25281322,50.541369181790884,0.002659267065141703,26.8501680766002,,-12.386784560266396,187536713,250304,79091,909256.50939946,24413690.10211831058058051589,11.30322645,303.49352999037300671529,0.25660998,6.890021093133015789996,893983.48351812,24003606.79016606667834469562,,0.034598387056539205,0.04301325731409597
2019-08-22,6184,228647,5066938303.7622808990986,0.009021096726259642,0.2437354255229454495996000684,0.00020998,0.005673319575692913756,2123.1692411,57364.59480922801079138142,0,0,299.30728352,50.866315864530016,0.002669875777236043,27.0183806824122,,-8.068023463118584,187536713,286865,79594,626569.15927187,16928884.06906634540146720481,7.69147926,207.811314657558083070972,0.377915965,10.210677408331165090773,612195.59990453,16540533.77031830142257010727,,0.03391021787273482,0.042999870435843815
2019-08-23,5873,232054,5073428958.8669831012323,0.018539802037444916,0.5015570927087440859163103461,0.00010404,0.002814593155850614284,4111.25672121,111221.789979455046230317491,0,0,219.72923335,50.94702693555715,0.002597716171829351,27.0529907328971,,-6.674591655391042,187536713,267179,85514,853490.04380578,23089458.24569770626632912524,9.80893121,265.360925123755137908491,0.223704645,6.0518796880910355770295,838800.94314219,22692074.14157101335427593865,,0.033853749760658795,0.04297921522066977
2019-08-24,4660,233376,4935322796.337204947403,0.0005031612222634213,0.01324147688601940203745877199,0.00010235,0.00269350080911950785,86.05415436,2264.65006738402563958116,0,0,129.96828458,49.464850076777516,0.002593509676663628,26.316568726131,,-9.07526639615955,187536713,217414,65159,1442942.12708111,37973285.65515968251001348541,21.99799753,578.91181383550498445643,0.363312,9.561125217028105872,1433367.52074858,37721314.86958400768212714398,,0.03416637418884273,0.04284452983021258
2019-08-25,4382,232889,4881860089.5866070406956,0.0007323661818340256,0.0190645830187844742563845184,0.00014688,0.003823505267251222656,111.85648405,2911.79095820654530476486,0,0,162.92537511,49.04183138912125,0.002577284216832266,26.0314901092812,,-9.94879317342162,187536713,210841,55084,1151058.96101297,29963779.95880862295555057716,20.72643981,539.540112914627114164572,0.75546299,19.665827352113002102788,1141695.2105022,29720027.58000173691593301864,,0.03419298953209897,0.04283840335652932
2019-08-26,5025,231650,4891791210.8540251049546,0.02065825389513917,0.5388591024085653084026843529,0.0001013,0.00264235435148910146,3104.79095266,80986.751078234391032584372,0,0,80.80115738,48.92344933624947,0.0025171613584999207,26.0844457205242,,-5.582638217376427,187536713,202006,56340,2320965.677804808,60541103.24189917323932704035,40.98711384,1069.126146200426209874928,0.56455435,14.72608729886082139027,2309213.993537548,60234567.07150509156330694266,,0.03327650449880701,0.042396660315468744
2019-08-27,7344,230682,4799561865.6061089272987,0.0007557379122211239,0.01934133752194581342147858808,0.00012152,0.003110019092146796648,114.38622318,2927.446823307805025511882,0,0,120.25123252,47.876036494416105,0.0025169251076348157,25.5926521736899,,-7.483076646363399,187536713,209852,55096,1559540.88007892,39912787.29451003160265960691,28.18533554,721.337488873960191409046,0.6786155,17.36757045117465833345,1552899.24680941,39742810.28437825534372174196,,0.03341556295283833,0.04230784406886578
2019-08-28,6133,229521,4399830465.9325094909194,0.0259406499901429,0.608597966269796908725146496,0.0001168,0.00274026450714701984,4102.90290569,96258.897335040098232534922,0,0,100.64546785,43.73370551104852,0.0024125091290770795,23.4611687255738,,-13.032592932417012,187536713,214043,55740,1863339.87017862,43716131.08734938412516799216,33.20999002,779.145179233842016773476,0.680955,15.976000149523106979,1851124.843671,43429552.2894667548247734198,,0.0366083031445364,0.04332436212121354
2019-08-29,4866,229728,4082420679.2427971240965,0.012075309315713866,0.2628631571393888970415409596,0.00005908,0.00128609171970324794,2109.41163374,45919.03919429103563134207,0,0,171.02887122,40.52661850593793,0.0022957110605997754,21.7686479299805,,-18.77999046255344,187536713,260945,51969,1096520.7901121,23869775.02785434797754581405,20.87376084,454.39355070057402286362,0.65846225,14.333832895432802486125,1084788.4768428,23614378.4308907177801055654,,0.03879062255359088,0.04245577107497495
2019-08-30,3661,230395,4158842470.5183204596839,0.01883337397747874,0.4176517456648242016030929402,0.00006942,0.001539468404265898626,3129.7112542,69404.94944275854536255426,0,0,245.73981393,41.4476441666644,0.002315399319111633,22.1761510265903,,-19.93678491441945,187536713,246758,46240,763151.52193031,16923763.40649879395039352199,16.12328637,357.552433586084891564211,0.680862,15.0988985402663248386,745540.76186795,16533224.53166285378074735088,,0.03836889072048308,0.0422492009258652
2019-08-31,3080,231671,3969802888.0876975489517,0.0005768266222775772,0.01221034513409327691024842262,0.00007157,0.001515003585993514313,93.47475414,1978.686428978092748948526,0,0,475.9189671,39.71917672217103,0.0022038608414879602,21.1681372920709,,-26.488484051408967,187536713,245384,46559,394051.77344499,8341342.040467566400304329791,8.10930141,171.658805589664131189969,0.609974,12.9120133765936551566,377560.96429866,7992262.328400714443997494994,,0.037983194173466704,0.04233460987600289
2019-09-01,2716,232572,4033122350.888524943595,0.0005482436089004126,0.01179040368905282616826161577,0.00006474,0.0013922838724198131,87.3993514,1879.590784896076821891,0,0,637.56283943,40.528895855141684,0.0022027977809733175,21.505774983315,,-22.89566394943444,187536713,245055,45120,294146.24159693,6325842.88397138722970522295,6.16552069,132.59430061411303728735,0.5269156,11.331728328798413214,278188.29357571,5982654.84463159304693927865,,0.038045004750204385,0.04224772682019391
2019-09-02,3188,232045,4268664025.9512357643444,0.011500580468678395,0.2617733527418968225371820719,0.00006708,0.001526858279001663504,2321.4496705,52840.2601176000120797954,0,0,282.40790928,43.03886172661563,0.002193409377556988,22.7617513267988,,-17.992332723605212,187536713,303479,61975,664063.24623846,15115242.47614658513829324185,10.38722523,236.431437660710470493724,0.65872,14.993620833988905536,643748.28352075,14652838.3465528813898908751,,0.03987696819819948,0.04296527604507991
2019-09-03,3396,230451,4200644701.9625372914994,0.00045290656744000844,0.01014467803432659102651155301,0.00005,0.00111995263081169,102.40851559,2293.853729050809394384942,0,0,278.94012496,42.5241101744285,0.002109380685901252,22.3990526162338,,-18.456922953724234,187536713,339033,66720,672318.88215593,15059306.01629816774106093643,9.80547016,219.633242040750457483408,0.37779415,8.46223104395532467227,654220.96929656,14653929.91391712481042249573,,0.0399089653117767,0.04297923317329489
2019-09-04,3443,230590,4066189284.4056415392006,0.01022558064955684,0.2217120360004054375785538468,0.00005,0.00108410487188331,2094.32162399,45409.285517162493779532138,0,0,541.4220599,41.21918423352466,0.0020498821257476044,21.6820974376662,,-22.07130130228591,187536713,313366,54010,346378.04199565,7510202.45681771828172655203,6.06956378,131.600873282089575250236,0.53648,11.632011633359162976,327817.1398791,7107763.16859569637845415642,,0.03999920633189179,0.04311105715388841
2019-09-05,4475,230088,4275285592.0725711456969,0.0007372122438403068,0.01680627133733518486088054169,0.00005,0.001139852971634565,144.40071105,3291.911591929733335148865,0,0,204.29255477,43.27981764875613,0.002154693899963087,22.7970594326913,,-17.182222180920544,187536713,303629,52845,917981.14332003,20927270.68235663407040009674,17.02896291,388.210279536365789179683,0.6750765,15.38975909211322838445,899895.54486431,20514972.2194857952358366175,,0.04139226278086237,0.04362884174931966
2019-09-06,3680,230173,4160315926.3997444571549,0.010661490852879768,0.2365145975145724861191926867,0.00005,0.001109200395977865,2096.41159236,46506.811367565970079262228,0,0,168.2162447,42.02989705478604,0.0021473555899800536,22.1840079195573,,-25.124986029491147,187536713,301847,54072,1114854.9495415,24731951.02978629008251797795,20.27889507,449.867168832751487552511,0.58123025,12.894016469086269368325,1096520.41427288,24325217.55418582137381099602,,0.038690585242616676,0.04364310498513423
2019-09-07,3457,231598,4213940867.4109620874273,0.0006234289354062518,0.01400841801484978231419382517,0.00006188,0.001390440606023580748,109.13871629,2452.341674513627089623109,0,0,306.2248695,42.524950233176845,0.0021411155084745787,22.4699516164121,,-28.37934382487674,187536713,259772,50550,612415.03117709,13760936.11971272006202551879,11.73623899,263.712722263949211927779,0.6797525,15.27400578613516600525,593266.88072009,13330678.10540015082071018909,,0.03684825722720178,0.04362799779736827
2019-09-08,2729,231832,4206888982.7163721648672,0.006187651166012322,0.1388035499971109729286740002,0.00005,0.00112161744637072,1093.62403003,24532.555837038084075854432,0,0,363.82191211,42.44129205425743,0.002155450784662012,22.4323489274144,,-24.607790870984793,187536713,269701,47314,515462.94150007,11563044.56288096687788251901,10.49496217,235.426653377454203913248,0.61801322,13.863488192794919618368,496558.64020483,11138976.67999717121121829155,,0.036019412738816245,0.04334615444528283
2019-09-09,2581,231508,4156500829.7477273035154,0.011561097656664784,0.2562362922651933248270278932,0.00005,0.00110818323603329,2107.06785341,46700.345446672234472000378,0,0,351.64961315,42.03853131255486,0.002145051148654187,22.1636647206658,,-25.02715101182434,187536713,294818,46130,533305.61441689,11820006.83158462314319956536,11.08320716,245.644487523922594527128,0.6287338,13.93504514175014696404,511268.34618496,11331580.20713274701150114637,,0.03601809044487937,0.042682226451057695
2019-09-10,2538,228279,4075701440.3435777850494,0.0004798891366344644,0.01042934374874279979164865792,0.00005,0.00108664095022919,83.36970004,1811.858601435762791043352,0,0,139.07234629,41.29422847238823,0.002154761312335273,21.7328190045838,,-27.985675222475788,187536713,279605,46093,1348483.13131774,29306339.82366285188639425661,28.82594582,626.469063141998950449716,0.595218,12.9357650622703602684,1328674.32054285,28875838.52439611814465431583,,0.03560045434182686,0.04094593787095849
2019-09-11,3347,231033,3883546827.7117187550875,0.011742619669914953,0.2431684582640810481515797471,0.00005,0.001035409751399375,2085.53622385,43187.690861418395815001875,0,0,284.1612785,39.78271523040217,0.0020417957719327225,20.7081950279875,,-31.32744412101558,187536713,287971,48032,659965.75603615,13666699.58778981284631174812,13.35828101,276.625888393741839767375,0.54080925,11.199183421939648884375,641624.95339889,13286894.66980760528680143388,,0.036184800929784315,0.041278627003104175
2019-09-12,3409,230657,3900911545.9931165447353,0.006245112558962577,0.1299032669261070734896127083,0.00005,0.001040039436436405,1105.64721766,22998.334183051712275658246,0,0,297.55412105,40.555335059610925,0.0019994298752669176,20.8007887287281,,-29.139538394420704,187536713,284950,47745,630260.84914403,13109922.76703374059675560824,12.79490987,266.144217008987919236347,0.6704104,13.94506509194209701224,610892.97173698,12707055.64096578733748313514,,0.03620824139883798,0.0399915627668663
2019-09-13,4724,224195,3900250924.8062863958091,0.0005297343178641925,0.01101702557382161261686388791,0.00008976,0.001866762605627050032,88.55356698,1841.672097071683376877486,0,0,227.10086096,41.08699335116691,0.0020103030566919924,20.7972661054707,,-22.670630959037986,187536713,267717,48301,825786.00631546,17174091.31951652966865598702,16.76122229,348.587600218076987781903,0.6634098,13.79711014757709599286,809583.79786123,16837129.67879760126626243096,,0.033275362530290245,0.03996657592522195
2019-09-14,3065,216096,3941988417.5271950788802,0.0005676386856705886,0.01193166441097760127874164676,0.0001,0.00210198224895154,89.55124669,1882.351309138603523954026,0,0,468.42774748,42.114300761568785,0.0020282643921683352,21.0198224895154,,-25.127289948713333,187536713,246370,47075,400353.55294167,8415360.615880709392402766718,8.03133106,168.817153235731556368324,0.6503868,13.67101508552395455672,378074.90944537,7947067.484281286651254073698,,0.032051995213583415,0.03699121869491931
2019-09-15,2489,231294,3828736165.6302412315753,0.000697855638262165,0.01424737096998882711364008454,0.0001,0.00204159287234081,104.68462644,2137.233871835643032170164,0,0,729.32379722,41.7877560945659,0.0019809424240215933,20.4159287234081,,-25.965832868887723,187536713,219923,45000,257137.79492122,5249706.893205956854309409882,5.24829885,107.148895240744699310685,0.7324844,14.95434930140834808364,236173.4482382,4821700.28559260351004460942,,0.03221739309880304,0.034827973961000146
2019-09-16,4235,231193,3796605948.167051723704,0.02446767884001872,0.4953383982039622327634993498,0.00007216,0.00146085041609817728,4105.5052356,83114.3158497714155578848,0,0,184.11124683,42.05410515424834,0.001973576808706994,20.244601110008,,-26.162471281231603,187536713,257433,49587,1018605.41509143,20621260.31702012337280803144,20.11258304,407.17122093671207506432,0.71717022,14.51882503187668156176,997322.65502008,20190399.32885563722152896064,,0.0322089424597769,0.03392766208112768
